name,category,roadAddress,address,latitude,longitude,period,count,items
연희사러가,상설장,서울특별시 서대문구 연희맛로 23,서울특별시 서대문구 연희동 131-1,37.56714756,126.9296631,매일,28.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
안동구시장,상설장,경상북도 안동시 번영1길 55,경상북도 안동시 서부동 181-1,36.56583641,128.7278869,매일,269.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
아현시장,상설장,서울특별시 마포구 굴레방로7길 8,서울특별시 마포구 아현동 327-40,37.55640684,126.9550922,매일,148.0,농산물+축산물+수산물+가공식품+가정용품+음식점
마포농수산물시장,상설장,서울특별시 마포구 월드컵로 235,서울특별시 마포구 성산동 533-1,37.56519673,126.8984816,매일,139.0,농산물+축산물+수산물+가공식품
형곡중앙시장,상설장,경상북도 구미시 형곡로 186,경상북도 구미시 형곡동 321,36.10639921,128.336566,매일,77.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점+근린생활서비스
망원동월드컵시장,상설장,서울특별시 마포구 망원로7길 31,서울특별시 마포구 망원동 424-7,37.55873145,126.9050809,매일,41.0,농산물+축산물+수산물+가공식품+가정용품+음식점
마포시장,상설장,서울특별시 마포구 마포대로6길 26-1,서울특별시 마포구 공덕동 256-5,37.54514325,126.9538313,매일,100.0,농산물+수산물+가공식품+가정용품+음식점
공덕시장,상설장,서울특별시 마포구 만리재로 19,서울특별시 마포구 공덕동 256-10,37.54478749,126.9532661,매일,35.0,가공식품+신발+음식점
성대전통시장,상설장,서울특별시 동작구 국사봉1길 41,서울특별시 동작구 상도동 324-68,37.4992128,126.9308577,매일,104.0,농산물+축산물+수산물
성대시장,상설장,서울특별시 동작구 상도로102,서울특별시 동작구 상도동 320-21,37.499747,126.9319148,매일,47.0,의류+가정용품
상도전통시장,상설장,서울특별시 동작구 상도로 37길 62,서울특별시 동작구 상도동 467-2,37.49874579,126.9521073,매일,73.0,농산물+축산물
남성역골목시장,상설장,서울특별시 동작구 사당로 16가길 19,서울특별시 동작구 사당동 267-4,37.48297561,126.9723106,매일,66.0,농산물+축산물+수산물
구미산업유통단지,상설장,경상북도 구미시 3공단1로 302-7,경상북도 구미시 임수동 92-9,36.10987904,128.4026465,매일,736.0,음식점+근린생활서비스
회기시장,상설장,서울특별시 동대문구 회기로25길 11,서울특별시 동대문구 회기동 57-22,37.59096898,127.0549831,매일,65.0,농산물+가공식품+의류+신발+가정용품+음식점
청량리전통시장,상설장,서울특별시 동대문구 경동시장로2길 49-3,서울특별시 동대문구 청량리동 773,37.58061231,127.043609,매일,66.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
청량리농수산물시장,상설장,서울특별시 동대문구 경동시장로 22,서울특별시 동대문구 제기동 629-2,37.58091962,127.0408808,매일,123.0,농산물+수산물
청량리청과물시장,상설장,서울특별시 동대문구 왕산로33길 16,서울특별시 동대문구 제기동 635-12,37.58021633,127.0424243,매일,154.0,농산물+수산물+가공식품+음식점
청량리종합시장,상설장,서울특별시 동대문구 홍릉로 1길 68-3,서울특별시 동대문구 제기동 647-11,37.58015373,127.0410276,매일,154.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
청량종합도매시장(깡통시장),상설장,서울특별시 동대문구 경동시장로30-7,서울특별시 동대문구 제기동 620-44,37.58194677,127.0408474,매일,45.0,가공식품
동서시장,상설장,서울특별시 동대문구 왕산로33길 13,서울특별시 동대문구 제기동 650,37.57972118,127.0412198,매일,52.0,농산물
경동시장,상설장,서울특별시 동대문구 고산자로36길 3,서울특별시 동대문구 제기동 1019,37.57903713,127.0391477,매일,682.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
경동광성상가,상설장,서울특별시 동대문구 고산자로38길 5,서울특별시 동대문구 제기동 1028,37.5801094,127.0388992,매일,88.0,농산물+축산물+수산물+가공식품
서울약령시장,상설장,서울특별시 동대문구 약령중앙로26,서울특별시 동대문구 제기동 1082,37.58060041,127.0375866,매일,976.0,농산물+가공식품
전농로터리시장,상설장,서울특별시 동대문구 전농로 15길 7,서울특별시 동대문구 전농동 295-52,37.57814687,127.057034,매일,100.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
전곡시장,상설장,서울특별시 동대문구 한천로 190,서울특별시 동대문구 장안동 108-5,37.57789747,127.0684698,매일,23.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
종합제일시장,상설장,경상북도 구미시 구미중앙로9길 7,경상북도 구미시 원평동 118-31,36.13031135,128.329651,매일,57.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
답십리건축자재시장,상설장,서울특별시 동대문구 고미술로 49,서울특별시 동대문구 답십리동 530-11,37.56746274,127.053483,매일,117.0,근린생활서비스
신곡종합시장,상설장,서울특별시 양천구 남부순환로79길 37,서울특별시 양천구 신월동 575-17,37.5183654,126.8431968,매일,36.0,농산물+축산물+가공식품+신발
우성상가시장,상설장,서울특별시 양천구 지양로 78,서울특별시 양천구 신월동 928-1,37.52266806,126.8335949,매일,11.0,농산물+축산물+수산물+의류+신발
목동깨비시장 (목3동시장),상설장,서울특별시 양천구 목동중앙북로6길 5,서울특별시 양천구 목동 617-13,37.54818867,126.8652236,매일,90.0,농산물+축산물+수산물+가공식품+의류+음식점
목2동시장,상설장,서울특별시 양천구 목동중앙북로 16길3,서울특별시 양천구 목동 526,37.54602681,126.8738616,매일,82.0,농산물+축산물+음식점
목사랑시장 (목4동시장),상설장,서울특별시 양천구 목동중앙남로7길 8,서울특별시 양천구 목동 726-18,37.53762108,126.8662157,매일,84.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
영주소백쇼핑몰,상설장,경상북도 영주시 중앙로 80번길 33-12,경상북도 영주시 하망동 364-30,36.8234917,128.6261751,매일,80.0,가공식품+의류+가정용품
새마을시장,상설장,서울특별시 송파구 석촌호수로12길 3-9,서울특별시 송파구 잠실동 210-33,37.50876138,127.0859863,매일,116.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
석촌시장,상설장,서울특별시 송파구 송파대로37길 52,서울특별시 송파구 석촌동 274-8,37.5001761,127.1065307,매일,72.0,농산물+축산물+의류+음식점
방이시장,상설장,서울특별시 송파구 가락로 243,서울특별시 송파구 방이동 124-20,37.50995926,127.1178663,매일,138.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
마천중앙시장,상설장,서울특별시 송파구 마천로45길 14,서울특별시 송파구 마천동 135-4,37.49720945,127.1501548,매일,141.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
마천시장,상설장,서울특별시 송파구 마천로45길 29,서울특별시 송파구 마천동 140-2,37.49837418,127.1508638,매일,65.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
정릉시장,상설장,서울특별시 성북구 보국문로11길 18-19 (정릉시장 고객편의시설),서울특별시 성북구 정릉동 397-9,37.60946076,127.0090604,매일,114.0,농산물+축산물+수산물+가공식품
정릉아리랑시장,상설장,서울특별시 성북구 정릉로26가길 32,서울특별시 성북구 정릉동 445-4,37.60281126,127.0112339,매일,52.0,농산물+축산물+수산물+가공식품+음식점
장위전통시장,상설장,서울특별시 성북구 장위로38길 46-1,서울특별시 성북구 장위동 68-88,37.61128809,127.051034,매일,61.0,농산물+축산물+수산물+가공식품+신발
돌곶이시장(구 석관황금시장),상설장,서울특별시 성북구 한천로73길 22,서울특별시 성북구 석관동 282-8,37.60977806,127.062234,매일,82.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
영주중앙시장,상설장,경상북도 영주시 영주로 192번길 10-1,경상북도 영주시 영주동 547,36.82573412,128.6209774,매일,58.0,농산물+축산물+가공식품
길음시장,상설장,서울특별시 성북구 동소문로 227,서울특별시 성북구 길음동 535-8,37.60278279,127.0215958,매일,86.0,농산물+축산물+수산물+가공식품+의류
용답상가시장,상설장,서울특별시 성동구 용답중앙길 59,서울특별시 성동구 용답동 57-17,37.56417453,127.0525299,매일,167.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
뚝도시장,상설장,서울특별시 성동구 성수이로 32-15,서울특별시 성동구 성수동2가 335-16,37.53780127,127.0548196,매일,141.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
마장축산물시장,상설장,서울특별시 성동구 마장로35길 68,서울특별시 성동구 마장동 439-1,37.57068419,127.0412827,매일,847.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
금남시장,상설장,서울특별시 성동구 금호산2길 32,서울특별시 성동구 금호동3가 308,37.54862374,127.02304,매일,116.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
양재시장,상설장,서울특별시 서초구 남부순환로356길 15,서울특별시 서초구 양재동 1-7,37.48430625,127.0379675,매일,35.0,축산물+가공식품+의류+신발
남부종합시장,상설장,서울특별시 서초구 방배중앙로 27길 17,서울특별시 서초구 방배동 767-1,37.49499219,126.9848583,매일,133.0,농산물+가공식품+가정용품+음식점
인왕시장,상설장,서울특별시 서대문구 인왕시장길 36,서울특별시 서대문구 홍제동 298-7,37.59139941,126.9439326,매일,96.0,농산물+축산물+수산물+가공식품+음식점
풍기인삼시장,상설장,경상북도 영주시 풍기읍인삼로8,경상북도 영주시 풍기읍 서부리 145-3,36.87302772,128.5236126,매일,49.0,농산물+가공식품
유진상가,상설장,서울특별시 서대문구 홍은동 통일로 484,서울특별시 서대문구 홍은동 48-84,37.59159869,126.9429557,매일,61.0,농산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
풍산공설시장,3일장,경상북도 안동시 풍산읍 하리들길 7-1,경상북도 안동시 풍산읍 하리리 234-6,36.57720568,128.5765756,3일+8일,33.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
광장시장,상설장,서울특별시 종로구 창경궁로 88,서울특별시 종로구 예지동 2-1,37.57011251,126.9997072,매일,1300.0,농산물+의류+음식점
신설종합시장,상설장,서울특별시 종로구 난계로27길 51,서울특별시 종로구 숭인동 206-9,37.57266283,127.0203419,매일,151.0,근린생활서비스
대림골목시장,상설장,서울특별시 은평구 응암로 12길 8,서울특별시 은평구 응암동 602-1,37.58793463,126.9175061,매일,72.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
증산종합시장,상설장,서울특별시 은평구 증산로3길 12,서울특별시 은평구 증산동 184-9,37.58145616,126.9050711,매일,56.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점
신응암시장,상설장,서울특별시 은평구 응암로22길3-1,서울특별시 은평구 응암동 427-130,37.59391806,126.9186943,매일,32.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
대림시장,상설장+5일장,서울특별시 은평구 응암로4길 22,서울특별시 은평구 응암동 754-1,37.58679054,126.9177451,5일+10일,61.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
청도공설시장,4일장,경상북도 청도군 청도읍 청도시장1길 21,경상북도 청도군 청도읍 고수리 778,35.64393806,128.7460405,4일+9일,115.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
영주종합시장,상설장,경상북도 영주시 선비로79번길 40-12,경상북도 영주시 휴천동 305,36.81360395,128.6221385,매일,68.0,농산물+축산물+수산물+의류
제일시장,상설장,서울특별시 은평구 통일로 731,서울특별시 은평구 대조동 14-1,37.61062032,126.9294636,매일,50.0,의류+신발
신영주번개시장,상설장,경상북도 영주시 선비로79번길,,,,매일,37.0,농산물+축산물+수산물+의류
후암시장,상설장,서울특별시 용산구 한강대로104길 77,서울특별시 용산구 후암동 103-6,37.55038071,126.9766339,매일,43.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
이태원시장,상설장,서울특별시 용산구 이태원로14길 6,서울특별시 용산구 이태원동 56-9,37.53382214,126.9900549,매일,100.0,의류
이촌종합시장,상설장,서울특별시 용산구 이촌로75길 16-9,서울특별시 용산구 이촌동 301-154,37.52073732,126.9747853,매일,91.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신흥시장,상설장,서울특별시 용산구 신흥로 95-9,서울특별시 용산구 용산동2가 1-480,37.54531838,126.9850858,매일,64.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
만리시장,상설장,서울특별시 용산구 효창원로 270,서울특별시 용산구 서계동 260-1,37.55133241,126.963696,매일,35.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
보광시장,상설장,서울특별시 용산구 보광로 30,서울특별시 용산구 보광동 260-8,37.52719119,127.0002941,매일,9.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
영신상가,상설장,서울특별시 영등포구 영등포로 225,서울특별시 영등포구 영등포동5가 18-1,37.51991925,126.9066537,매일,86.0,가공식품+의류+신발+가정용품+음식점+근린생활서비스
삼구시장,상설장,서울특별시 영등포구 영등포로 219,서울특별시 영등포구 영등포동5가 20-62,37.52014379,126.9057597,매일,52.0,의류+신발+음식점+근린생활서비스
동남상가,상설장,서울특별시 영등포구 영등포로 37길4,서울특별시 영등포구 영등포동5가 24,37.52059746,126.9056573,매일,63.0,가공식품+음식점+근린생활서비스
영일시장,상설장,서울특별시 영등포구 문래로30길 27,서울특별시 영등포구 문래동3가 10,37.51613921,126.9007199,매일,117.0,농산물+수산물
대림중앙시장,상설장,서울특별시 영등포구 디지털로53길 25-17,서울특별시 영등포구 대림동 1037-30,37.49190098,126.8995307,매일,93.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점
영등포유통상가,상설장,서울특별시 영등포구 영등포로 109,서울특별시 영등포구 당산동2가 30-2,37.52241744,126.8939303,매일,1553.0,근린생활서비스
오목교중앙시장,상설장,서울특별시 양천구 신목로4길 25,서울특별시 양천구 신정동 120-18,37.52026919,126.8757375,매일,62.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신정제일시장,상설장,서울특별시 양천구 중앙로34길 30,서울특별시 양천구 신정동 1030-6,37.52084193,126.8536894,매일,55.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
경창시장,상설장,서울특별시 양천구 오목로9길 31,서울특별시 양천구 신월동 447-8,37.52493227,126.8421197,매일,49.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신영시장,상설장,서울특별시 양천구 월정로 161-5,서울특별시 양천구 신월동 114-18,37.53301495,126.836027,매일,108.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신중앙시장,상설장,서울특별시 중구 퇴계로85길 36,서울특별시 중구 황학동 442,37.56738265,127.0197632,매일,90.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
서울중앙시장,상설장,서울특별시 중구 퇴계로85길 36,서울특별시 중구 황학동 442,37.56738265,127.0197632,매일,65.0,농산물+축산물+수산물+가공식품+가정용품+음식점+근린생활서비스
방산종합시장,상설장,서울특별시 중구 동호로37길 20,서울특별시 중구 주교동 19-1,37.56872723,127.0008037,매일,681.0,가정용품+근린생활서비스
평화시장,상설장,서울특별시 중구 청계천로 274,서울특별시 중구 을지로6가 17-48,37.56942974,127.0080481,매일,2070.0,의류+가정용품
통일상가,상설장,서울특별시 중구 청계천로 260-6,서울특별시 중구 을지로6가 17-11,37.56915955,127.006203,매일,705.0,의류+근린생활서비스
동화상가,상설장,서울특별시 중구 장충단로13길 34,서울특별시 중구 을지로6가 17-415,37.5686099,127.0069161,매일,900.0,의류+음식점
중부시장,상설장,서울특별시 중구 을지로36길 35,서울특별시 중구 오장동 139-11,37.56506017,127.0019016,매일,500.0,농산물+수산물+음식점+근린생활서비스
신중부시장,상설장,서울특별시 중구 을지로30길 29,서울특별시 중구 오장동 44-8,37.56554672,126.9994114,매일,213.0,근린생활서비스
Team204,상설장,서울특별시 중구 마장로 30,서울특별시 중구 신당동 204-48,37.56771738,127.0131982,매일,225.0,의류+신발
테크노상가,상설장,서울특별시 중구 마장로1가길 17,서울특별시 중구 신당동 213-51,37.56884362,127.0132437,매일,334.0,의류
청평화시장,상설장,서울특별시 중구 청계천로 334,서울특별시 중구 신당동 217-91,37.5694651,127.0149417,매일,1237.0,의류
제일평화시장,상설장,서울특별시 중구 마장로 13,서울특별시 중구 신당동 775,37.56851044,127.0114021,매일,780.0,의류+신발+근린생활서비스
벨포스트,상설장,서울특별시 중구 마장로 19,서울특별시 중구 신당동 776,37.56814098,127.0119871,매일,370.0,의류+신발+근린생활서비스
신평화패션타운,상설장,서울특별시 중구 청계천로 298,서울특별시 중구 신당동 217-1,37.56945652,127.0110704,매일,1385.0,의류+신발+가정용품+음식점+근린생활서비스
동평화시장,상설장,서울특별시 중구 청계천로 318,서울특별시 중구 신당동 217-92,37.56933911,127.0137758,매일,1115.0,의류
남평화시장,상설장,서울특별시 중구 장충단로 282-10,서울특별시 중구 신당동 772,37.56917723,127.0108327,매일,547.0,의류+근린생활서비스
광희패션몰,상설장,서울특별시 중구 마장로1길 21,서울특별시 중구 신당동 777,37.56867257,127.0119193,매일,1360.0,의류+신발+근린생활서비스
청계상가,상설장,서울특별시 중구 청계천로 160,서울특별시 중구 산림동 207-1,37.56797977,126.9953591,매일,180.0,근린생활서비스
대림상가,상설장,서울특별시 중구 을지로 157,서울특별시 중구 산림동 207-2,37.5671459,126.9954271,매일,369.0,근린생활서비스
삼익패션타운,상설장,서울특별시 중구 남대문시장8길 7,서울특별시 중구 남창동 5,37.56043619,126.9789484,매일,1116.0,의류+신발+가정용품
숭례문수입상가,상설장,서울특별시 중구 소월로 3,서울특별시 중구 남창동 51-1,37.5593725,126.9762097,매일,565.0,가공식품+의류+신발+가정용품+근린생활서비스
남대문시장,상설장,서울특별시 중구 남대문시장4길 21,서울특별시 중구 남창동 49-1,37.55918357,126.9776585,매일,5111.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
통인시장,상설장,서울특별시 종로구 자하문로 15길 18,서울특별시 종로구 통인동 10-3,37.5807607,126.9699423,매일,74.0,농산물+축산물+가공식품+음식점
동문시장㈜,상설장,서울특별시 종로구 종로44길 14,서울특별시 종로구 창신동 436-41,37.57051095,127.011128,매일,320.0,가공식품+신발+가정용품+음식점
동대문종합시장 신관(동대문쇼핑타운),상설장,서울특별시 종로구 종로 272,서울특별시 종로구 종로6가 289-57,37.57081727,127.0080936,매일,311.0,의류
동대문종합시장D동상가,상설장,서울특별시 종로구 종로 266,서울특별시 종로구 종로6가 262-1,37.57070019,127.0073238,매일,1050.0,근린생활서비스
동대문종합시장,상설장,서울특별시 종로구 종로 266,서울특별시 종로구 종로6가 262-1,37.57070019,127.0073238,매일,3400.0,의류
한일상가,상설장,서울특별시 종로구 청계천로 229,서울특별시 종로구 종로5가 314-7,37.57013275,127.0030223,매일,325.0,근린생활서비스
종로신진시장,상설장,서울특별시 종로구 종로38길 16,서울특별시 종로구 종로5가 225-21,37.57023179,127.0049467,매일,67.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
수암종합시장,상설장,울산광역시 남구 수암로 128-1,울산광역시 남구 야음동 698-1,35.52750443,129.3210053,매일,53.0,농산물+의류+신발+음식점+근린생활서비스
울산번개시장,상설장,울산광역시 남구 신선로184번길 46-1,울산광역시 남구 야음동 375-55,35.52023662,129.3367723,매일,93.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
야음상가시장,상설장,울산광역시 남구 수암로 244-6,울산광역시 남구 야음동 815-10,35.52361147,129.3318662,매일,51.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
봉선시장,상설장,광주광역시 남구 봉선중앙로91번길 7,광주광역시 남구 봉선동 997-1,35.12904439,126.9100112,매일,48.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
신정평화시장,상설장,울산광역시 남구 봉월로 67번길 17,울산광역시 남구 신정동 1600-3,35.5383388,129.3035418,매일,57.0,농산물+축산물+가공식품+의류+음식점+근린생활서비스
월곡시장,상설장,광주광역시 광산구 사암로 300,광주광역시 광산구 월곡동 687-3,35.17129717,126.8096437,매일,67.0,농산물+축산물+수산물+가공식품+음식점
(주)신정시장,상설장,울산광역시 남구 월평로47번길 7,울산광역시 남구 신정동 630-1,35.54233666,129.310282,매일,92.0,농산물+축산물+수산물+가공식품+의류+음식점+근린생활서비스
울산산업공구월드,상설장,울산광역시 남구 갈밭로 24,울산광역시 남구 삼산동 1591-4,35.53578321,129.342636,매일,288.0,근린생활서비스
세종전통시장,상설장+4일장,세종특별자치시 조치원읍 조치원8길 42,세종특별자치시 조치원읍 정리 19-1,36.59978855,127.3006053,4일+9일,333.0,농산물+축산물+수산물+가공식품+의류+신발+음식점
1913송정역시장(송정역전매일시장),상설장,광주광역시 광산구 송정로 8번길 33,광주광역시 광산구 송정동 971-1,35.13555958,126.7915346,매일,73.0,농산물+축산물+수산물+가공식품+신발+음식점
부강전통시장,상설장+5일장,세종특별자치시 부강면 부강5길 18,세종특별자치시 부강면 부강리 475-1,36.52850118,127.3688876,5일+10일,92.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점
세종대평시장,상설장+5일장,세종특별자치시 금남면 대평시장1길 17-2,세종특별자치시 금남면 용포리 205-42,36.46727471,127.2820631,5일+10일,62.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
장미제일시장,상설장,서울특별시 중랑구 동일로143길 36,서울특별시 중랑구 묵동 249-109,37.60518362,127.0765334,매일,57.0,농산물+음식점
태능엔터피아,상설장,서울특별시 중랑구 동일로129길 35,서울특별시 중랑구 중화동 314-1,37.59926352,127.0775053,매일,41.0,음식점
신아타운,상설장,서울특별시 중랑구 봉화산로 194,서울특별시 중랑구 신내동 666,37.60645884,127.0947115,매일,165.0,의류
동성타워프라자,상설장,서울특별시 중랑구 봉화산로 221,서울특별시 중랑구 신내동 786,37.60804247,127.0972055,매일,75.0,의류
중랑교종합상가,상설장,서울특별시 중랑구 망우로 32길 23,서울특별시 중랑구 상봉동 129-9,37.59294778,127.077121,매일,64.0,의류
사가정시장,상설장,서울특별시 중랑구 면목로44길 16,서울특별시 중랑구 면목동 472-45,37.58108117,127.0893792,매일,137.0,농산물+가공식품+음식점
면목골목시장,상설장,서울특별시 중랑구 사가정로50길 84,서울특별시 중랑구 면목동 666-15,37.57749074,127.0844409,매일,96.0,농산물+축산물+수산물+음식점
면목시장,상설장,서울특별시 중랑구 면목로39길 11,서울특별시 중랑구 면목동 650,37.57954367,127.0862998,매일,33.0,가공식품+음식점
동원시장,상설장,서울특별시 중랑구 면목로74길 45,서울특별시 중랑구 면목동 101-1,37.58983934,127.0898896,매일,14.0,가공식품+의류
동원전통종합시장,상설장,서울특별시 중랑구 상봉로11길 27-3,서울특별시 중랑구 면목동 74-58,37.58982861,127.0921089,매일,114.0,농산물+축산물+수산물+음식점
중랑동부시장(동부골목시장),상설장,서울특별시 중랑구 동일로109길 31-5,서울특별시 중랑구 면목동 183-118,37.59150529,127.0784896,매일,105.0,농산물+가공식품
우림골목시장,상설장,서울특별시 중랑구 망우로62길 52-4,서울특별시 중랑구 망우동 463-44,37.59677029,127.0982661,매일,123.0,농산물+축산물+수산물+가공식품
아트프라자,상설장,서울특별시 중구 마장로1길 28,서울특별시 중구 신당동 213-67,37.56918604,127.0128249,매일,391.0,의류+신발+가정용품+근린생활서비스
자유상가,상설장,서울특별시 중구 남대문로 36,서울특별시 중구 회현동1가 202-1,37.56095891,126.9797744,매일,71.0,가정용품+근린생활서비스
황학시장,상설장,서울특별시 중구 퇴계로85길 36,서울특별시 중구 황학동 442,37.56738265,127.0197632,매일,110.0,축산물+수산물+가공식품+음식점
우정시장,상설장,울산광역시 중구 당산5길 10,울산광역시 중구 우정동 285-1,35.5546219,129.3100695,매일,96.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
옥골시장,상설장,울산광역시 중구 중앙시장길17-7,울산광역시 중구 옥교동 125-13,35.55522127,129.3229683,매일,78.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
중앙전통시장,상설장,울산광역시 중구 중앙시장길 2,울산광역시 중구 옥교동 275-4,35.55518019,129.3222945,매일,301.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
웰컴시티,상설장,울산광역시 중구 젊음의2거리 29,울산광역시 중구 성남동 219-119,35.5532821,129.319792,매일,119.0,가공식품+의류+신발+가정용품+음식점+근린생활서비스
성남프라자,상설장,울산광역시 중구 중앙3길 6,울산광역시 중구 성남동 190-239,35.55451452,129.3175561,매일,123.0,축산물+의류+신발+가정용품+음식점
서동시장,상설장,울산광역시 중구 동천5길 12,울산광역시 중구 서동 38-6,35.58134597,129.3469851,매일,79.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
반구시장,상설장,울산광역시 중구 반구정14길 13,울산광역시 중구 반구동 448-9,35.55838456,129.3434151,매일,82.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신울산종합시장,상설장,울산광역시 중구 서원6길 11,울산광역시 중구 반구동 100-1,35.56123791,129.3373619,매일,67.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
선우시장,상설장,울산광역시 중구 곽남14길 37,울산광역시 중구 남외동 385-3,35.57119003,129.3421705,매일,63.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
병영시장,상설장,울산광역시 중구 병영로14,울산광역시 중구 남외동 257-1,35.57055602,129.3462842,매일,81.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
덕하시장(덕하공설시장),상설장,울산광역시 울주군 청량읍 덕하장터길 9,울산광역시 울주군 청량읍 상남리 574-4,35.49170116,129.3059222,2일+7일,51.0,농산물+수산물+의류+가정용품+음식점
곡천공설시장,상설장,울산광역시 울주군 웅촌면 곡천동문길 20-22,울산광역시 울주군 웅촌면 곡천리320-2,35.46589516,129.2099662,1일+6일,,농산물+수산물
명덕시장,상설장,대구광역시 남구 대명로 57길 10-46,대구광역시 남구 대명동 141-1,35.84479169,128.5882688,매일,40.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점
덕신1차시장,상설장+5일장,,울산광역시 울주군 온산읍 덕신리 1280-21,35.43524428,129.3093532,5일+10일,36.0,농산물+수산물+가공식품
덕신2차시장,상설장+5일장,울산광역시 울주군 온산읍 신온7길 69,울산광역시 울주군 온산읍 덕신리 429,35.42934746,129.3100214,5일+10일,23.0,농산물+수산물+가공식품+의류+가정용품+음식점
언양알프스시장,상설장,울산광역시 울주군 언양읍 장터1길 12-1,울산광역시 울주군 언양읍 남부리 174-1,35.5637023,129.1252974,2일+7일,173.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
언양종합상가시장,상설장,울산광역시 울주군 언양읍 장터1길22,울산광역시 울주군 언양읍 남부리 124-2,35.56370129,129.1256944,매일,90.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
언양공설시장,상설장,,울산광역시 울주군 언양읍 남부리 336-20,35.56280807,129.1258239833,2일+7일,57.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점
봉계공설시장,상설장+4일장,울산광역시 울주군 두동면 계명3길 9,울산광역시 울주군 두동면 봉계리 525,35.71338448,129.1991813,4일+9일,18.0,농산물+가공식품+음식점+근린생활서비스
화봉시장(화봉종합시장),상설장,울산광역시 북구 상방로 94,울산광역시 북구 화봉동 448-2,35.5888166,129.3658234,매일,47.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
호계공설시장,상설장,울산광역시 북구 호계3길 17-11,울산광역시 북구 호계동 869-1,35.62361423,129.3557466,1일+6일,73.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
월봉시장,상설장,울산광역시 동구 화정6길 16,울산광역시 동구 화정동 640-17,35.4949801,129.4248453,매일,136.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
